session_id,session_position,session_length,track_id_clean,not_skipped
0_0bd20627-9b59-4b9c-b839-c99183c53dc3,20,20,t_77ead065-7c34-4045-ab46-2452b62e2efc,True
0_0bd24085-c92d-4d5c-9483-00398bddf31d,12,12,t_5a454302-294d-4990-aee0-b0192b192cb5,False
0_0bd31058-9ddf-4ac6-b11a-e4ff694f9126,15,15,t_92c50027-a3b2-4de8-9a4f-a18a7e829952,True
0_0bd3a87f-d53a-4aa8-9bc0-02b872ce457e,19,19,t_561a6648-8fe2-48fc-8a74-1cf13abd2d3b,True
0_0bd3e392-517d-40ea-902a-bcdb4ba1c9e0,20,20,t_950c7bad-b0c7-4bf8-9b20-d90a1d20a2d7,False
0_0bd4d4bf-ed8f-498a-82cb-e14005f450e9,14,14,t_d4af4497-c7c9-49a6-a40c-79ccdfec3673,False
0_0bd4ee30-ce06-47cc-8995-12e0cab450a2,20,20,t_6ef63422-f287-46f7-bbbd-34d49db1e74a,True
0_0bd555b8-1a1b-404f-b84f-572fd0e9460a,10,10,t_65cddef4-991d-4848-a31c-4cc535516509,True
0_0bd59a19-36d1-40ba-b5d7-b0d00fb7fba5,20,20,t_fb9b1d31-386f-4de0-9171-1e40d948906c,False
0_0bd59e55-67a7-4ddd-ac50-2c15740c0ba0,11,11,t_16959d46-d9c4-47c1-b1f4-14c9fc33e980,True
0_0bd5baa9-6507-44c1-b968-855118a6aed4,20,20,t_29b33314-a65c-4ab8-89b4-13d89d7e7307,False
0_0bd65f60-4cf5-4f02-b8f4-3d2862c73003,18,18,t_774ab86d-53d7-4f3c-ba54-03cdec38642e,True
0_0bd67223-5143-4aad-b6f5-d06ebd4786ed,10,10,t_612e16f4-14e2-4e4c-9b97-14ab82240a47,False
0_0bd6bc93-4699-4716-863e-8efadb853449,15,15,t_f9e716a4-2403-4c9c-b84e-90e140b40750,True
0_0bd80e8d-ee11-497c-8c39-f503c1544629,13,13,t_39687d33-eea2-4c00-be4c-1f49d5b56336,True
0_0bd995d6-27b2-4e1c-8ab3-4d604e45b70b,20,20,t_8c4d29b1-e0bf-464c-88f7-ac19240cbba0,True
0_0bd9c1d3-b59d-4abf-8a8b-e293a60318ac,20,20,t_b5768150-d2b3-49d0-aa3f-910ace120d41,False
0_0bd9fd33-c17e-4a4d-8ec4-cef468993733,20,20,t_4049f611-ffce-4ae8-9455-7e13cc10c130,True
0_0bda75f9-ebe3-4888-9589-c993ffe755dc,20,20,t_31dbd9dd-7451-4fc9-9864-cace5f506745,False
0_0bda8b72-573e-4525-b303-2a393b5bc6ca,13,13,t_e28319e1-5752-4231-9412-52cbb158a954,True
0_0bdaae3b-ee66-43ad-90eb-0f9ad2ad6711,15,15,t_5185bc6d-e52a-4da1-8032-d1f6cf9bedc1,False
0_0bdb2e84-3b29-4f6b-ab4f-1b40d84e91f4,13,13,t_6a179307-848b-4397-a80b-02c7d9a17ab8,True
0_0bdb8d90-4f04-4a25-ab1b-d75ada8837e6,20,20,t_fc52526b-bd33-4c6e-a205-98e2b093e9d7,True
0_0bdbf546-d9b8-49d4-b547-309288fc0915,20,20,t_e7f782d3-0ca1-48ae-81d7-9168b523c1bb,True
0_0bdc0dc5-391c-4178-8fe9-894450650cba,20,20,t_99f2e88b-e2a9-4024-abed-0fd9ce6c4b27,False
0_0bdc5e8d-c798-49f2-9d13-f36924a0f190,11,11,t_561a6648-8fe2-48fc-8a74-1cf13abd2d3b,True
0_0bdcec7a-b6f7-4eb8-8526-92ab0291865b,20,20,t_cef9ecb9-6b7b-48d8-8ba0-2de945ec0ccd,True
0_0bdd0840-8503-4ebe-b944-f56127c85a8c,10,10,t_11dc82c7-009a-4046-85b7-4969dde250c2,False
0_0bdd1377-1d09-4f69-993e-81110440b52f,11,11,t_bd5dbe55-3f3e-43b5-b6f5-0e753720db56,True
0_0bdd2738-e3c4-47c2-83c1-83e2f04b85bf,20,20,t_26cd91b7-47aa-42f0-80c2-1667d3e05bc1,False
0_0bde1a49-4a57-4ddb-a262-6140986b006e,13,13,t_3c95120a-6266-4e66-b1da-e43974b260d7,True
0_0bdf4ed3-3d2a-4412-b956-1f14f32f0292,15,15,t_805cea76-820b-4f1f-b65d-ee2c8f33fa00,False
0_0bdf9370-19c0-40e3-a096-aa5c18333cce,20,20,t_fead2d14-90ba-4001-a9b6-215cfff35a70,False
0_0bdfc79c-8aed-4527-8166-961faf32ff13,11,11,t_70538e29-95f8-4ff4-963e-a9dce30c485e,False
0_0be0021b-d997-44da-b74a-9870c79ca00e,10,10,t_f4575c82-b7e8-491f-8124-c4530d20f383,False
0_0be00dd3-8461-496a-b20f-e219219d174d,20,20,t_e32cbd26-cefd-4224-b070-52b2c014e70e,False
0_0be0428b-7936-4ffb-b888-6900e13dc582,20,20,t_a1cdea8a-6d35-488f-8ff2-63f62ddd459c,False
0_0be09d3d-2c88-4676-bc14-887597988735,12,12,t_74eb6e99-210b-440c-8d7b-4db6617d1c80,True
0_0be0bb06-9174-4e59-82b1-c3b8230e8367,20,20,t_1f2684f2-1196-43b6-b051-0ab84a2ebcb0,False
0_0be0d221-fbc3-4d63-b73c-4a7b9455aa8f,14,14,t_e5830463-1a1a-4f2c-8f10-48676a1b856f,False
0_0be113f3-bb9d-4e8c-b2b2-f883fce157c2,15,15,t_9dd613d9-39cf-475f-94ce-08207f945b04,True
0_0be21eb4-4481-432b-80f0-7284d634f777,20,20,t_ff57a85d-5692-4652-93d7-1cafb10f26d5,False
0_0be2b106-bd9a-475a-8d9a-44ed31c67a96,20,20,t_80a19b84-e546-4482-a90e-7f48d8eea94b,False
0_0be39ff0-0027-455d-abe2-a0038a5efd1f,20,20,t_da4e27b3-e767-4739-8939-5ebf2f1c2e9d,False
0_0be3a609-55a3-4b76-9946-9687e049b098,17,17,t_c2cd4420-ffc8-4895-b646-ee6a3f566f68,True
0_0be44f33-f06f-4a73-9a21-dffb792aacd2,20,20,t_ae7ac545-0c7a-48dd-9e52-07143a5fb370,False
0_0be5cd36-7e06-4e41-b070-f551580037b1,20,20,t_4516ba90-926e-4836-9426-2bdd7db7487d,False
0_0be63d92-519c-4f00-9c54-c210ed8df7b8,13,13,t_1051bc37-1a73-4301-812b-f83ae0c9bbcd,True
0_0be63de6-c6f8-4110-8863-ec6479b6f6eb,17,17,t_a3c1c38d-e9c7-4d5b-9b17-7dd16a9d954d,False
0_0be6779c-a823-4fa6-905e-1c146d8e7304,20,20,t_90ed7373-14a9-49cb-b0e3-532cfb34440a,True
0_0be69e7b-f460-40cd-bd47-200ed82bfee3,12,12,t_ff96e7e7-c2ba-4389-9b17-3a1c07a8c2d2,True
0_0be6e14b-3862-47ae-b018-bd7894b71b33,10,10,t_3836531a-fc2e-46f4-b6b0-18390ef64daa,True
0_0be70b38-459c-45ed-b5b9-37140c3fb9ae,20,20,t_cef3f49a-be4e-4875-810f-818d727490b5,False
0_0be751ca-545f-4024-8620-eb6d746c2092,20,20,t_7fd114e9-d6cb-4870-9ac0-d3939a527acb,True
0_0be7f689-0d94-4045-b872-2d5e10dea7bb,20,20,t_f2c791ce-bba8-47c7-8e0b-1a336f1944d6,False
0_0be84b81-a304-42b1-867d-9c0bd8bcae7b,20,20,t_327d33d8-3694-4a27-a20a-80018adbee67,False
0_0be84f7f-a3a9-434d-aff0-f9c948187143,20,20,t_84185112-eb04-4fbc-a3d8-f86472f0923d,False
0_0be87240-4e4d-421a-a9a0-33de227df9b2,11,11,t_8024ca75-a2a8-4223-9adf-cd67a52cd969,True
0_0be8e332-eb7b-4ff5-a3d2-95183582dabc,13,13,t_39c3dc09-5d25-45b1-a97f-58bde3c64b3d,False
0_0be95b54-9a8a-4a89-bb91-9a90586480da,17,17,t_29335be6-2ff7-43f1-8b78-f8fe75d5303f,False
0_0be9e3e5-c754-4292-a21b-ee2f3fc54bc2,20,20,t_94fc6e67-044d-4949-a565-ef01ffa3647e,False
0_0bea1391-4dd0-4449-a947-83c7bd8160f3,14,14,t_dcac3910-2e67-43d5-a1ef-d63f391d5630,True
0_0bea68be-aafb-434e-b692-3f769bdf7ee9,12,12,t_9f18cea3-a164-4d22-9d97-df84228db9d9,True
0_0bea91aa-9d89-424d-8019-866106d0db7f,20,20,t_0700b1d4-81d8-4689-8c5e-bd7b1640aa8c,False
0_0beb0f7d-e2fe-4cbd-8906-6f3869c09821,10,10,t_fb493d48-c98a-4101-8091-70d3a520d2c6,False
0_0beb143c-28fa-43ad-987a-4b634400c90f,11,11,t_a4bc7c6d-4358-4b5a-86a9-c647f59623a7,True
0_0beb290a-c9f5-4e92-a3c7-deed906cace8,20,20,t_abee12e4-f074-4671-a417-8667748ec73a,True
0_0bebb560-da78-41cd-bb87-bb72760c4583,20,20,t_e531a899-503d-4805-bd68-221fe99cf0d7,False
0_0bebb848-5b46-40b6-a409-ee91c86cbfbc,10,10,t_06ae3ffb-b082-489b-8dd2-23e0d69f9824,True
0_0bebc69b-df42-4715-b55a-f3a2ef653d4f,20,20,t_91d2c6d4-2719-4c7d-ba37-d837f84f90d2,False
0_0bec2c86-4836-455f-8dd7-f2fc6b9cd3c8,20,20,t_ea3a1d25-e40a-4204-b95d-8443cbb3b4b7,False
0_0becab8c-c33d-49c0-a05c-e420f9b86d10,20,20,t_d465c7da-37f2-4680-86c4-56ee654f7442,False
0_0bed239d-04ef-4f20-b19f-627dfc7035ce,20,20,t_a5a45a59-aee2-46c1-ab2a-e09a5b2ee604,True
0_0bed3a57-0489-40a2-bce2-219bb5e8111f,20,20,t_8d0c1ac0-afa4-400b-9560-38b850e966d2,False
0_0bed4d17-5ac0-48d3-9820-4d6a2cc2a6c9,20,20,t_fbc9b2d0-952d-4a8b-ac06-5e27e062810d,True
0_0bed96be-aa54-48dd-8e1b-15fa20039d05,20,20,t_bfe9ae70-8add-43f6-903c-faf793b2d9c1,True
0_0bee5beb-7f94-437c-8bf1-e1177112eccf,14,14,t_9cfede43-c9f6-4f3d-90c8-88457a414c23,False
0_0bee663a-c5f7-4039-8d5f-d5dee2635633,11,11,t_2fd6279a-06cd-4d5d-9e54-1912f51bb3c3,True
0_0beeb384-3eb4-4e8f-afd2-0e9dac4f8c18,20,20,t_10999212-5850-4cd1-933c-2c70d0391fdf,True
0_0beeb3f0-0ee4-4f0b-a636-286fd7dc1055,20,20,t_c815228b-3212-4f9e-9d4f-9cb19b248184,True
0_0beed644-c92c-4cdd-a27f-9288640d649d,20,20,t_3f2cef37-cb0b-45d1-8bee-c418f6e8c06f,False
0_0bef83e8-7d5c-4a2c-9bf4-5ed76fce5f09,20,20,t_7dff9e38-c2f7-4cd0-8c24-73eb9a412868,False
0_0bf002d8-40ca-48ed-875e-384cbebce022,18,18,t_488d9082-de30-4ac6-a22f-cba0416de033,False
0_0bf03945-18e2-44c1-8fe7-f984c3582821,20,20,t_a93975ed-56c5-4e34-99e9-4ffc70571203,True
0_0bf0b69c-4463-43be-ac48-fce0d8d9e7ec,10,10,t_1dba18ad-1ddb-4e97-983b-4af57e18d84a,True
0_0bf0be63-e4af-45f1-b32a-e1ad1fe4ecf6,19,19,t_5718ab08-3a15-4d3f-9e63-42b2f6805e31,False
0_0bf1698e-e271-4acb-9e1a-26a43023860a,13,13,t_8a870f25-451b-4a4f-942b-98666a9e9980,True
0_0bf1e7e8-3a94-479d-ac05-2223787ed344,11,11,t_bb5a1c9b-e698-474f-a2a2-d6a91a30dba8,False
0_0bf23043-012e-4033-b1d9-58ad9a5709ba,11,11,t_0f123593-5cb5-42ec-b4db-fb291a2e5eb9,True
0_0bf282ac-82b6-4ac4-b80b-66ed2aa1ea0e,15,15,t_1f48b440-522d-4301-b6e8-bfb342bfae3d,True
0_0bf2ac13-bd09-482c-8f77-ca86eced0a07,19,19,t_11879105-2642-432e-983d-2aebc25a2a77,False
0_0bf3342d-f58d-472c-9732-352bbbf5e6d5,10,10,t_ff62d637-d8f8-4de1-8caa-051437136f45,True
0_0bf36b6e-d63a-4a71-99f8-243b437592f4,20,20,t_eb969ba7-f6a3-4f30-8b66-c2e79b607982,False
0_0bf4c81d-c72b-4ab0-81ca-f46164462483,19,19,t_8c4d29b1-e0bf-464c-88f7-ac19240cbba0,False
0_0bf5042f-ec05-4eac-876f-46ddbe040c74,20,20,t_bacf06d3-9185-4183-84ea-ff0db51475ce,False
0_0bf527f4-ec86-4772-8ffe-b9feeb2427d0,20,20,t_14298687-3b9a-43fd-91c8-62adb784c505,True
0_0bf52e44-0c0e-4ce5-a895-3ca59a5d4bda,20,20,t_ad5d13ac-d14a-4c05-948a-e9a91a0ab634,False
0_0bf533a8-b840-46be-a200-edb30d81b1a6,20,20,t_6690ae37-07dc-46f0-b826-b8ed7b385d16,True
0_0bf53e49-d54b-4773-8c41-37947dee65fe,20,20,t_77db2668-497a-4ece-81f8-c61226e2885a,False
0_0bf55729-edf0-4729-8354-9e3defdb229e,20,20,t_2696fffa-a766-4e90-80fd-50a410afdd5a,False
0_0bf57187-1d25-4117-9306-e262efa55db8,20,20,t_09d67456-f49d-4e18-8718-6f34a79aec45,False
0_0bf606b3-faaf-489e-9839-b9e362b826d4,20,20,t_89d7d764-6b67-410e-b085-f3cfdb2b8f15,False
0_0bf7dbe8-9717-41e8-aede-a331456d1453,20,20,t_798daad8-fa9e-41c9-9358-3e01b8947865,True
0_0bf83ffc-bbbc-4484-b02d-7273b5a2d2af,18,18,t_4e544d73-bb68-4df4-aae0-e25cc1394c66,False
0_0bf856d4-377c-4f90-90fe-726e7f30d9cf,14,14,t_955e6228-a9b5-4edf-ad00-b4affe4f8e56,True
0_0bf88d3f-9ee5-460b-880e-559315dd2e21,19,19,t_a7aa673d-9c8b-4e6a-985e-ec91ed5727e9,True
0_0bf8a388-f01b-4156-9996-a2ea13fd325b,20,20,t_d0d8d0a6-6b31-4a38-90e3-552c1b6a3c4f,False
0_0bf8c42a-1777-467f-9e81-3283a559c6c0,20,20,t_130a8d43-30c2-4c52-8b25-6f1456dcd07b,True
0_0bf8cdd6-30c5-47e1-80b6-4ef5509bc354,20,20,t_f4738789-df98-4581-9fcb-c20bfe070ebc,False
0_0bf8ec0f-4749-4896-96d3-823a5958a6f6,15,15,t_eb0063cc-948f-41d4-9dab-bf4b0e70d21e,True
0_0bf9fd6d-5d9f-46f9-9d4a-d5534dd6cd31,10,10,t_115cd56b-81ee-4253-b4a8-8dcb3ea1cecb,False
0_0bfa1462-82da-482d-858b-5eee460cb06b,20,20,t_97f5ce68-328d-4690-891e-55ed364dbd02,False
0_0bfab152-0970-4e59-9cc2-574f88ac445b,13,13,t_97866fe2-bc03-4baf-aa34-b1868162c7e4,True
0_0bfabcf1-2bd6-427f-af87-acda4535d87b,20,20,t_bb69453a-28ca-498b-b67f-07bce0ec599e,False
0_0bfb13d6-82c8-4664-8f1c-e8ec1fbd15f8,20,20,t_66f0a9a3-7a41-424a-9b79-6a89a3a1c821,False
0_0bfbdb04-f607-48a7-b6ec-778abbf70afa,20,20,t_92891bfb-de73-4902-928c-1569b3647572,False
0_0bfc4e4c-ecdf-4b79-8e16-2ef2904fbd3b,12,12,t_51eabf2a-2f5f-42b1-a07f-07118608bfad,False
0_0bfc58b3-68da-410b-ace7-7ca3770e3f9e,20,20,t_ce0d5286-02a7-4292-9942-5f8b502beddb,True
0_0bfcd92d-d00e-4973-9f33-3da136b334a7,15,15,t_72e05d15-dd65-4704-91a9-6fdfdc793120,False
0_0bfd85d5-174d-4c28-b912-5755527c7279,16,16,t_5c29d941-4691-4575-8a00-78c7c7f493aa,False
0_0bfdf7a5-b8c4-45b2-96e4-3ded1a0b110e,14,14,t_f0888211-f970-4184-ab9e-5a5698ede083,True
0_0bfe15cb-b0be-4913-9235-14c1fb4af43b,20,20,t_10258582-bf77-4eb8-8a74-d43532e0285f,True
0_0bfe919e-30f0-4f7e-9f0b-0339f04056c8,20,20,t_77b02acb-1b1f-4b36-b8fc-2c3e01892b9a,False
0_0bfec0b5-9c12-4e62-8716-072bd96538a8,11,11,t_42d15744-c948-489e-a92b-9e664c170b57,True
0_0bff2d2b-5974-4541-96d4-8a5d7dd92495,20,20,t_c42b5e2e-a149-4063-b941-7cfdad1e6882,False
0_0bffb25d-bd40-4f46-b520-87699e0cb006,19,19,t_2458d061-674e-49b2-82cf-13360dacc056,False
0_0c009929-3e5d-4999-802e-3cb14dc23a93,15,15,t_5718ab08-3a15-4d3f-9e63-42b2f6805e31,True
0_0c013329-5f29-41ff-8899-a08107703e26,17,17,t_5a8fa158-e265-4422-a154-1a7799cc7726,True
0_0c0138fa-a703-4b26-9eb7-c53fa6a29a1c,19,19,t_947a4db0-51eb-4c40-884a-41cabac3e423,True
0_0c018f5a-ef7d-46e9-b5aa-bf4c3dd585dc,14,14,t_338cb0f3-0035-418f-ab2d-3f9342815aaa,True
0_0c028f6b-717f-4bdc-baf2-05624a887b62,20,20,t_813fd49d-8a4a-4ba3-8762-ccdb84afa166,False
0_0c02be5f-f7aa-4b8c-bb53-235ad1ddd44c,11,11,t_37e8c595-fbfd-4e29-8afb-f026584822e0,True
0_0c044a40-769e-4896-b0c4-0a53f46669b4,16,16,t_c14c7fb1-1cd2-442e-884d-c079b08ac919,True
0_0c046d4f-95bd-4414-a094-4d58441f34e2,20,20,t_d0a61524-13b4-4941-9ced-f061851921d3,False
0_0c0489b6-72c8-4c22-ab3e-8ccafe7d5767,13,13,t_9754d1c8-ef5c-4d11-8afb-44012fc55f0c,False
0_0c04ae66-e4c9-4eca-a363-70a55a76cd0d,16,16,t_dcac3910-2e67-43d5-a1ef-d63f391d5630,False
0_0c059d99-0e6b-43c4-bf3a-e43f601c29ba,19,19,t_a2456035-c8d0-42c6-922e-a659d33566a2,False
0_0c067dc1-ad40-42e4-b205-0ca67b9a643f,12,12,t_9a5f919b-ac75-4376-8d0c-82096b3f263e,False
0_0c06b5bd-5f39-4504-a05c-cc52c6f98e94,12,12,t_ef864bc7-cf30-49ec-b839-00df7768d726,False
0_0c0749ec-7c6f-4516-a9c6-159937eb3c33,20,20,t_6c051c64-f1c2-4578-bf1e-eb994525b4e7,False
0_0c08304d-0c21-4d87-9b5e-2988d919703d,10,10,t_ab55b9b5-3a1a-46a4-b58a-1c29136a08e2,True
0_0c08f574-7ceb-4bfb-877b-6569cd6065cd,20,20,t_57279761-23f5-4bd5-b0a1-8506182ab5f9,False
0_0c09a367-2b95-48c9-936f-4a4abddae28b,17,17,t_54194bf3-5f24-4ad6-8370-c3c3ca9c0b3f,True
0_0c09db6c-9f9a-4740-a12e-cd60a10a2fb6,20,20,t_8611c55a-c47f-42b2-8b05-d9ee7bbb6aa5,False
0_0c0a82df-ecba-4f97-a94b-0c2c0d8fc06d,13,13,t_235e251a-d6c7-499e-a6cd-459914b14fba,False
0_0c0a8860-24b1-4f0e-abc5-c90a59b825b7,19,19,t_112019bd-0b8e-4751-92b9-9affacb7da01,True
0_0c0ad748-1fa1-4e00-924b-e803895464a6,13,13,t_adbb8940-65eb-42e9-a3c0-9d1e271765c3,False
0_0c0af670-cea7-455e-9175-aabfad566692,17,17,t_61a0db14-98a8-4ad1-a770-a3ea9baba121,False
0_0c0b7ae5-ba94-4fe4-8569-8b3317d21587,19,19,t_8076abe5-cc80-437a-9c98-314ceb77ac38,True
0_0c0bbf3f-84e9-4fdd-988f-4362a17100a3,19,19,t_b803f94f-347d-411b-85f2-d90b5ceffa88,True
0_0c0c087b-b370-4585-bd0b-ff1e676c4305,20,20,t_bfe9ae70-8add-43f6-903c-faf793b2d9c1,True
0_0c0c0c51-3b64-4a62-a5b6-c250fb5d209f,16,16,t_1bb7f9ad-86f1-4eeb-a18c-18423f7d1be9,True
0_0c0c7de9-d4ed-4b8a-9ef6-45b0fb6cee52,20,20,t_1d8eb515-169d-4eb6-baa3-0b519d499f8f,False
0_0c0d3e02-d1b2-40af-8f44-ba9261de4b42,20,20,t_eb0063cc-948f-41d4-9dab-bf4b0e70d21e,True
0_0c0dc16c-dd64-40cb-84e1-26a4bad152c9,20,20,t_120bf759-f6bf-4876-8d0f-1c3b9c7552fc,True
0_0c0dcfbb-0f07-4d06-8682-f1190371fcee,11,11,t_7d372f0b-0322-47d6-a45b-c96360bdb9a4,False
0_0c0e37e1-c4ce-4dc0-b684-13e25e6769c2,12,12,t_c6aaf44d-d91a-41db-87b6-a8da1a5c2978,True
0_0c0e4bb5-b6eb-4482-ae74-c28253f141cb,12,12,t_28bf3c93-cc20-4847-9e78-3cd04043080c,True
0_0c0eef14-7061-4f2f-bc26-3fb800c36fc9,20,20,t_9f75d611-5e1e-4d55-bb18-7eee583fa8a1,True
0_0c0f0475-392b-4f4b-a42e-03b9e7bafaae,12,12,t_68888d19-7be6-4cdc-bcfb-be38431f79d7,True
0_0c0f406e-14eb-4250-8fa7-e12c81d0f230,11,11,t_f982a726-d0bf-4322-82e1-3ba3f768599c,False
0_0c0f57cd-6c1a-42d3-a86b-2c3f35d353b5,20,20,t_c8cd8fc9-fde1-4ff4-9f16-eaac77a4fd7e,False
0_0c0f8a73-18c4-406c-bc3e-108fba11afbc,16,16,t_72b5da91-654c-4c79-aad8-ed64dfb075ac,True
0_0c0fd4ce-db59-47b4-a287-133e28c9f68f,11,11,t_1e338fb4-98e9-4ae7-a544-9878d29e2b69,False
0_0c10c7e9-dcd0-4c84-aec3-889bfc3c9a3d,20,20,t_ac2e7f6d-8aea-4b29-a755-2480ed5898f0,False
0_0c111102-4eeb-493e-9a37-64efee2fa2f0,14,14,t_46ca5054-e280-4f02-a874-e362e343f479,False
0_0c11232e-0ecf-4230-b438-61505d953076,20,20,t_8fd0c874-e115-4b75-8351-54acd7876edf,False
0_0c115aff-c7bf-4213-b5d5-6dcbe4370226,11,11,t_77b02acb-1b1f-4b36-b8fc-2c3e01892b9a,False
0_0c11e474-3ae3-44f5-b950-0250b7b08108,15,15,t_77633777-013a-40e2-87c1-7a4f0fdb4a4b,True
0_0c124098-26e2-483c-bec8-de4efc9d2eaf,14,14,t_4dddd344-0712-4942-98d3-0e033bc47a4d,True
0_0c124b79-9b11-42f1-9cca-51447f78c353,20,20,t_e47871f2-5656-4105-aa11-6e9927852e83,True
0_0c12f8c3-8048-461d-8e71-c81cd6562150,20,20,t_b265c3ea-c581-4af1-b379-e9e20830f637,False
0_0c139f88-787e-4735-a697-907d2108e27c,15,15,t_0bb8737c-8b9e-44d0-aa56-6805222303a4,False
0_0c13be62-faaa-4704-806c-9c4839eee0aa,16,16,t_84185112-eb04-4fbc-a3d8-f86472f0923d,False
0_0c1417ee-38ab-417d-9621-369cb2fef5a4,14,14,t_d0ebf467-2676-44ce-b2e7-ae86a54de7cf,True
0_0c145eff-226e-4d50-bee7-cfaa4a8790b0,20,20,t_7beaa57e-3e4c-4e9a-afee-1cb0607948ef,False
0_0c1467de-0551-4e47-83b2-c96d483b0db1,12,12,t_716b94db-4e67-437e-962b-df86ae5053e4,True
0_0c1495ea-57c7-4c2e-bd8e-627f7587656b,20,20,t_c9df40f0-fb7a-48c3-abce-7fc9e1b4bf20,False
0_0c14ae38-77a5-4ce3-a1d4-7325a7b49e88,20,20,t_4dca8119-6656-4caa-9a52-a52b8875eb19,False
0_0c14cf6c-aec5-45ed-9a6c-6e99f9379709,10,10,t_1333fb92-4f25-4b14-a50c-4d15634ee3d9,False
0_0c14d2ce-da44-419a-be19-6d3cbe45efe6,13,13,t_9de95e7b-5ed5-4094-a557-f7e6bcd3e192,False
0_0c15a732-5a16-4762-905f-5346fbfd088e,14,14,t_8fd0c874-e115-4b75-8351-54acd7876edf,False
0_0c15cdb0-ef28-44d9-b4f8-3760df72f04f,18,18,t_a433e436-814e-4d28-8537-27b3b9c98641,False
0_0c15d16a-69f9-4599-a4aa-3cf537d4b20b,20,20,t_3a8222f8-3510-4e9c-b1ff-137232d7ce85,False
0_0c16526e-2c09-4391-a3c1-829364ee1dee,20,20,t_febd2d56-1a70-4adc-b86f-52f6c0acc56f,False
0_0c169830-ef7b-4187-b074-72abaf605d12,20,20,t_43076662-2fcc-4914-a5d2-495172e25dc1,False
0_0c16b819-db3d-451d-b0f0-eafa8f4e0c56,20,20,t_0c8e6388-219d-4a00-a77b-b9b4d9fb3d43,True
0_0c16ea06-aa00-4088-a056-417ca1d238c1,17,17,t_a582e35a-3447-4b89-90a4-4d9b5f8dbd75,False
0_0c181006-cae8-4875-8295-48bdcc59d785,20,20,t_5241de0a-5312-40c6-8917-042335441b83,False
0_0c182f42-3be1-4527-9c42-b6a25b0de142,20,20,t_52bb89e8-8609-407f-92ec-d125eb3405b5,True
0_0c18558e-63d4-4530-88f9-12108858d83e,10,10,t_9bee209d-1ab9-46d0-b4aa-342a287f5a01,False
0_0c187bfe-7b77-4673-b864-7102873bf3be,10,10,t_73268d6d-5f91-46a7-921c-63d84906a99d,False
0_0c18eb82-6574-4b99-a231-3f58fbdc4034,20,20,t_1d3cdb99-b5af-4f34-8f94-7036203765a1,True
0_0c1a9c55-be64-4964-92ce-39432b52757a,20,20,t_9261026b-7252-42f6-9984-07154206995c,True
0_0c1b9d88-578c-4d79-97af-53b7c5d42544,20,20,t_f5cc5e37-ae7f-4788-a8e2-bbffb66eae62,True
0_0c1d2677-4d35-4270-9652-7b5ad43ad60e,11,11,t_b561a3b6-b39a-4ec6-8405-c23e48c7c80a,False
0_0c1dff39-7893-4214-a0db-9379454b522f,20,20,t_f5c08cb2-0af9-4121-8992-0c615d4ff63d,True
0_0c1e13e2-8c69-4f05-8767-1b4b215e821b,18,18,t_af44d2e6-e07a-4a89-9940-384eeb11f0a6,True
0_0c1edebe-eeb2-49ce-97cd-66afac65c78a,10,10,t_9f611cff-ecee-4e42-84a0-c24cf9a98202,True
0_0c1f5516-a935-40c2-a840-39cae7ef2608,20,20,t_765b26af-4fd4-4059-98ae-704d80b5014c,True
0_0c1f818c-202a-46ac-b95f-bfaff80b909e,12,12,t_b75d2143-e0b2-40b3-bfd1-981e1e51727b,True
0_0c1fd419-188c-45b0-bb85-66fe6037aeef,13,13,t_a26b5002-7ed1-45cb-9eb3-5a271cb5be74,True
0_0c200330-d6a7-45e1-9ff7-c79b23f0b6a4,20,20,t_d1417b15-8295-443a-a290-8a8f64d98d29,False
0_0c201ab8-5f57-4254-939b-31d4e07bdd81,15,15,t_c2906dda-dfd1-4d17-912a-ebf2f27e2146,True
0_0c20a740-3d18-4525-b4be-dece195bef0b,20,20,t_ab55b9b5-3a1a-46a4-b58a-1c29136a08e2,True
0_0c20ebed-d7d4-4324-b035-ea17369340ee,20,20,t_547c9aef-5a2e-431d-8ae0-39ce95a2c61e,True
0_0c213ae1-bf24-4e1c-876f-57ba7491d3ff,17,17,t_61a0db14-98a8-4ad1-a770-a3ea9baba121,False
0_0c21a481-75bb-4de8-93f5-a370023555c9,20,20,t_8d6bbef4-0bfd-474c-997c-2978a8bc2026,False
0_0c221297-f1e2-4e2a-91d8-fa8d87efdda1,11,11,t_d6990e17-9c31-4b01-8559-47d9ce476df1,True
0_0c229aa0-d6b3-4696-97fc-b967afc216a1,20,20,t_ac0822db-ea1e-40ec-9684-84c8079e86e4,False
0_0c23b5c1-e33d-41d5-b703-4f0ad53c3e28,11,11,t_3386946b-a968-4195-9562-f3e500f2280a,True
0_0c25d7a2-82eb-4cb0-b401-cd2266276196,20,20,t_01c64ef5-e1c1-4f12-b58e-3d22876041be,True
0_0c2665e2-53c6-4103-98e0-bece76ac1875,20,20,t_97f5ce68-328d-4690-891e-55ed364dbd02,False
0_0c26b9c7-697f-4395-8b15-df4503130493,10,10,t_a66ea088-b357-449a-8a1e-64dd0b8d6cb5,True
0_0c26e004-40a9-4027-8527-f98feccd0c06,13,13,t_80e20b93-b368-45b3-ac00-eb3c5919facc,True
0_0c26f9a4-b72e-433e-976d-990c6545204d,20,20,t_08c81da9-5def-4fc8-a917-7eec2dc43658,False
